line,sentence,word,sLength,frequency,logFrequency,author,title,year
1,Nanetto va cognosser Val Véneta.,nanetto,5,47,3.8501476017100584,baldissera,nanetto_in_val_veneta,2003
1,Nanetto va cognosser Val Véneta.,va,5,23,3.1354942159291497,baldissera,nanetto_in_val_veneta,2003
1,Nanetto va cognosser Val Véneta.,cognosser,5,2,0.6931471805599453,baldissera,nanetto_in_val_veneta,2003
1,Nanetto va cognosser Val Véneta.,val,5,18,2.8903717578961645,baldissera,nanetto_in_val_veneta,2003
1,Nanetto va cognosser Val Véneta.,véneta,5,17,2.833213344056216,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",nanetto,14,47,3.8501476017100584,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",el,14,911,6.814542897259958,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",ga,14,362,5.8916442118257715,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",sentio,14,5,1.6094379124341003,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",dir,14,23,3.1354942159291497,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",tante,14,5,1.6094379124341003,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",stòrie,14,4,1.3862943611198906,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",su,14,55,4.007333185232471,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",val,14,18,2.8903717578961645,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",véneta,14,17,2.833213344056216,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",che'l,14,108,4.68213122712422,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",ga,14,362,5.8916442118257715,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",volesto,14,7,1.9459101490553132,baldissera,nanetto_in_val_veneta,2003
2,"Nanetto el ga sentio dir tante stòrie su Val Véneta, che'l ga volesto cognósserla.",cognósserla,14,1,0,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",i,13,628,6.4425401664681985,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",disea,13,13,2.5649493574615367,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",che'l,13,108,4.68213122712422,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",ze,13,239,5.476463551931511,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",un,13,283,5.645446897643238,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",bel,13,13,2.5649493574615367,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",paese,13,14,2.6390573296152584,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",fondà,13,1,0,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",da,13,64,4.1588830833596715,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",imigranti,13,6,1.791759469228055,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",véneti,13,2,0.6931471805599453,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",e,13,730,6.593044534142437,baldissera,nanetto_in_val_veneta,2003
3,"I disea che'l ze un bel paese, fondà da imigranti véneti e furlani;",furlani;,13,1,0,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,che'l,11,108,4.68213122712422,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,ga,11,362,5.8916442118257715,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,fato,11,36,3.58351893845611,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,parte,11,6,1.791759469228055,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,dea,11,32,3.4657359027997265,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,quarta,11,2,0.6931471805599453,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,colònia,11,4,1.3862943611198906,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,imperiale,11,1,0,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,de,11,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,silveira,11,2,0.6931471805599453,baldissera,nanetto_in_val_veneta,2003
4,che'l ga fato parte dea Quarta Colònia Imperiale de Silveira Martins;,martins;,11,1,0,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,che'l,12,108,4.68213122712422,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,ze,12,239,5.476463551931511,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,la,12,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,cuna,12,2,0.6931471805599453,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,dei,12,22,3.091042453358316,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,preti,12,11,2.3978952727983707,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,palotini,12,7,1.9459101490553132,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,in,12,236,5.4638318050256105,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,brasile,12,5,1.6094379124341003,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,e,12,730,6.593044534142437,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,in,12,236,5.4638318050256105,baldissera,nanetto_in_val_veneta,2003
5,che'l ze la cuna dei preti Palotini in Brasile e in Mèrica;,mèrica;,12,1,0,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",che'l,16,108,4.68213122712422,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",ga,16,362,5.8916442118257715,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",na,16,212,5.356586274672012,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",bela,16,10,2.302585092994046,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",cesa,16,8,2.0794415416798357,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",fata,16,5,1.6094379124341003,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",con,16,52,3.9512437185814275,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",donassioni,16,1,0,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",del,16,79,4.3694478524670215,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",pòpolo,16,1,0,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",e,16,730,6.593044534142437,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",de,16,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",na,16,212,5.356586274672012,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",rica,16,1,0,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",condessa,16,2,0.6931471805599453,baldissera,nanetto_in_val_veneta,2003
6,"che'l ga na bela cesa, fata con donassioni del pòpolo e de na rica condessa inglesa;",inglesa;,16,1,0,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,che,24,708,6.56244409369372,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,sta,24,36,3.58351893845611,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,condessa,24,2,0.6931471805599453,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,la,24,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,ga,24,362,5.8916442118257715,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,fato,24,36,3.58351893845611,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,e,24,730,6.593044534142437,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,donassion,24,1,0,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,e,24,730,6.593044534142437,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,la,24,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,ga,24,362,5.8916442118257715,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,dà,24,14,2.6390573296152584,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,tre,24,14,2.6390573296152584,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,campane,24,6,1.791759469228055,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,co,24,72,4.276666119016055,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,a,24,414,6.025865973825314,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,condission,24,1,0,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,de,24,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,dedicar,24,1,0,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,la,24,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,cesa,24,8,2.0794415416798357,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,al,24,42,3.7376696182833684,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,corpus,24,1,0,baldissera,nanetto_in_val_veneta,2003
7,che sta condessa la ga fato e donassion e la ga dà tre campane co a condission de dedicar la cesa al Corpus Christi;,christi;,24,1,0,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,che,11,708,6.56244409369372,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,val,11,18,2.8903717578961645,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,véneta,11,17,2.833213344056216,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,la,11,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,par,11,255,5.541263545158426,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,na,11,212,5.356586274672012,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,miniatura,11,1,0,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,de,11,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,gemona,11,1,0,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,del,11,79,4.3694478524670215,baldissera,nanetto_in_val_veneta,2003
8,che Val Véneta la par na miniatura de Gemona del Friuli;,friuli;,11,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",che,18,708,6.56244409369372,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",là,18,80,4.382026634673881,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",ga,18,362,5.8916442118257715,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",studià,18,4,1.3862943611198906,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",personalità,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",come,18,99,4.59511985013459,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",alberto,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",pasqualini,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",nelson,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",marchesan,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",romildo,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",bolzan,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",i,18,628,6.4425401664681985,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",coloneli,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",renato,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",baldissera,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",luizinho,18,1,0,baldissera,nanetto_in_val_veneta,2003
9,"che là ga studià personalità come Alberto Pasqualini, Nelson Marchesan, Romildo Bolzan, i coloneli Renato Baldissera, Luizinho Tronco.",tronco,18,1,0,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,nanetto,21,47,3.8501476017100584,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,el,21,911,6.814542897259958,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,gavea,21,76,4.330733340286331,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,tanta,21,9,2.1972245773362196,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,voia,21,7,1.9459101490553132,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,de,21,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,cognosser,21,2,0.6931471805599453,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,sto,21,43,3.7612001156935624,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,paese,21,14,2.6390573296152584,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,che'l,21,108,4.68213122712422,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,ga,21,362,5.8916442118257715,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,invità,21,1,0,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,so,21,92,4.5217885770490405,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,amico,21,5,1.6094379124341003,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,àndolo,21,15,2.70805020110221,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,a,21,414,6.025865973825314,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,far,21,42,3.7376696182833684,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,un,21,283,5.645446897643238,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,viaio,21,5,1.6094379124341003,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,fin,21,47,3.8501476017100584,baldissera,nanetto_in_val_veneta,2003
12,Nanetto el gavea tanta voia de cognosser sto paese che'l ga invità so amico Àndolo a far un viaio fin là.,là,21,80,4.382026634673881,baldissera,nanetto_in_val_veneta,2003
13,I se leva su nel spontar del alba.,i,8,628,6.4425401664681985,baldissera,nanetto_in_val_veneta,2003
13,I se leva su nel spontar del alba.,se,8,254,5.537334267018537,baldissera,nanetto_in_val_veneta,2003
13,I se leva su nel spontar del alba.,leva,8,7,1.9459101490553132,baldissera,nanetto_in_val_veneta,2003
13,I se leva su nel spontar del alba.,su,8,55,4.007333185232471,baldissera,nanetto_in_val_veneta,2003
13,I se leva su nel spontar del alba.,nel,8,6,1.791759469228055,baldissera,nanetto_in_val_veneta,2003
13,I se leva su nel spontar del alba.,spontar,8,1,0,baldissera,nanetto_in_val_veneta,2003
13,I se leva su nel spontar del alba.,del,8,79,4.3694478524670215,baldissera,nanetto_in_val_veneta,2003
13,I se leva su nel spontar del alba.,alba,8,1,0,baldissera,nanetto_in_val_veneta,2003
14,I ga messo un di e medo a caval.,i,9,628,6.4425401664681985,baldissera,nanetto_in_val_veneta,2003
14,I ga messo un di e medo a caval.,ga,9,362,5.8916442118257715,baldissera,nanetto_in_val_veneta,2003
14,I ga messo un di e medo a caval.,messo,9,9,2.1972245773362196,baldissera,nanetto_in_val_veneta,2003
14,I ga messo un di e medo a caval.,un,9,283,5.645446897643238,baldissera,nanetto_in_val_veneta,2003
14,I ga messo un di e medo a caval.,di,9,13,2.5649493574615367,baldissera,nanetto_in_val_veneta,2003
14,I ga messo un di e medo a caval.,e,9,730,6.593044534142437,baldissera,nanetto_in_val_veneta,2003
14,I ga messo un di e medo a caval.,medo,9,10,2.302585092994046,baldissera,nanetto_in_val_veneta,2003
14,I ga messo un di e medo a caval.,a,9,414,6.025865973825314,baldissera,nanetto_in_val_veneta,2003
14,I ga messo un di e medo a caval.,caval,9,17,2.833213344056216,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",quando,26,84,4.430816798843313,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",i,26,628,6.4425401664681985,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",ze,26,239,5.476463551931511,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",rivai,26,8,2.0794415416798357,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",davanti,26,3,1.0986122886681098,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",la,26,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",cesa,26,8,2.0794415416798357,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",de,26,683,6.52649485957079,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",val,26,18,2.8903717578961645,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",véneta,26,17,2.833213344056216,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",i,26,628,6.4425401664681985,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",smonta,26,1,0,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",do,26,21,3.044522437723423,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",e,26,730,6.593044534142437,baldissera,nanetto_in_val_veneta,2003
15,"Quando i ze rivai davanti la cesa de Val Véneta, i smonta do e i liga i cavai par le rèdene nte un palanco del potrero.",i,26,628,6.4425401664681985,baldissera,nanetto_in_val_veneta,2003
